"participant"	"rhymeTarget"	"item"	"coupletOrder"	"conditionLabel"	"vowelFirst"	"durationVowelFirst"	"vowelSecond"	"durationVowelSecond"	"rhymeRating"	"question"	"poa"	"manner"	"rhymeMatch"	"rhymeText"	"cohortSize"	"trial"	"file"
"1149"	"1133"	"wind"	"83"	NA	"bad"	"IH1"	0.13	"IY1"	0.12	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	26	18	"hrlaura4_1133_83_2.wav"
"1150"	"1133"	"wind"	"83"	NA	"bad"	"IH1"	0.13	"IY1"	0.12	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	3	18	"hrlaura4_1133_83_2.wav"
"1151"	"1140"	"wind"	"83"	NA	"bad"	"IH1"	0.04	"IY1"	0.21	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	26	74	"hrlaura4_1140_83_2.wav"
"1152"	"1140"	"wind"	"83"	NA	"bad"	"IH1"	0.04	"IY1"	0.21	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	3	74	"hrlaura4_1140_83_2.wav"
"1153"	"1154"	"wind"	"83"	NA	"bad"	"IH1"	0.14	"IY1"	0.24	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	26	1	"hrlaura4_1154_83_2.wav"
"1154"	"1154"	"wind"	"83"	NA	"bad"	"IH1"	0.14	"IY1"	0.24	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	3	1	"hrlaura4_1154_83_2.wav"
"1155"	"1148"	"wind"	"83"	NA	"bad"	"IH1"	0.12	"IY1"	0.14	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	26	78	"hrlaura4_1148_83_2.wav"
"1156"	"1148"	"wind"	"83"	NA	"bad"	"IH1"	0.12	"IY1"	0.14	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	3	78	"hrlaura4_1148_83_2.wav"
"1157"	"945"	"wind"	"83"	NA	"bad"	"IH1"	0.09	"IY1"	0.1	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	26	15	"hrlaura4_945_83_2.wav"
"1158"	"945"	"wind"	"83"	NA	"bad"	"IH1"	0.09	"IY1"	0.1	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	3	15	"hrlaura4_945_83_2.wav"
"1159"	"1079"	"wind"	"83"	NA	"bad"	"IH1"	0.1	"IY1"	0.17	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	26	29	"hrlaura4_1079_83_2.wav"
"1160"	"1079"	"wind"	"83"	NA	"bad"	"IH1"	0.1	"IY1"	0.17	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	3	29	"hrlaura4_1079_83_2.wav"
"1161"	"1017"	"wind"	"83"	NA	"bad"	"IH1"	0.13	"IY1"	0.34	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	26	3	"hrlaura4_1017_83_2.wav"
"1162"	"1017"	"wind"	"83"	NA	"bad"	"IH1"	0.13	"IY1"	0.34	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	3	3	"hrlaura4_1017_83_2.wav"
"1163"	"1116"	"wind"	"83"	NA	"bad"	"IH1"	0.1	"IY1"	0.2	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	26	61	"hrlaura4_1116_83_2.wav"
"1164"	"1116"	"wind"	"83"	NA	"bad"	"IH1"	0.1	"IY1"	0.2	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	3	61	"hrlaura4_1116_83_2.wav"
"1165"	"1135"	"wind"	"83"	NA	"bad"	"IH1"	0.14	"IY1"	0.03	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	26	49	"hrlaura4_1135_83_2.wav"
"1166"	"1135"	"wind"	"83"	NA	"bad"	"IH1"	0.14	"IY1"	0.03	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	3	49	"hrlaura4_1135_83_2.wav"
"1167"	"776"	"wind"	"83"	NA	"bad"	"IH1"	0.12	"IY1"	0.18	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	26	2	"hrlaura4_776_83_2.wav"
"1168"	"776"	"wind"	"83"	NA	"bad"	"IH1"	0.12	"IY1"	0.18	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	3	2	"hrlaura4_776_83_2.wav"
"1169"	"1137"	"wind"	"83"	NA	"bad"	"IH1"	0.14	"IY1"	0.2	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	26	13	"hrlaura4_1137_83_2.wav"
"1170"	"1137"	"wind"	"83"	NA	"bad"	"IH1"	0.14	"IY1"	0.2	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	3	13	"hrlaura4_1137_83_2.wav"
"1171"	"924"	"wind"	"83"	NA	"bad"	"IH1"	0.12	"IY1"	0.18	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	26	23	"hrlaura4_924_83_2.wav"
"1172"	"924"	"wind"	"83"	NA	"bad"	"IH1"	0.12	"IY1"	0.18	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	3	23	"hrlaura4_924_83_2.wav"
"1173"	"1138"	"wind"	"83"	NA	"bad"	"IH1"	0.12	"IY1"	0.15	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	26	41	"hrlaura4_1138_83_2.wav"
"1174"	"1138"	"wind"	"83"	NA	"bad"	"IH1"	0.12	"IY1"	0.15	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	3	41	"hrlaura4_1138_83_2.wav"
"1175"	"1152"	"wind"	"83"	NA	"bad"	"AY1"	0.15	"IY1"	0.32	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	26	4	"hrlaura4_1152_83_2.wav"
"1176"	"1152"	"wind"	"83"	NA	"bad"	"AY1"	0.15	"IY1"	0.32	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"sea"	"They wake no sleeper; you may hear the wind \nArriving driven from the ignorant sea"	3	4	"hrlaura4_1152_83_2.wav"
"1177"	"1094"	"wooed"	"8"	"VoicedFirst"	"voice"	"UW1"	0.12	"UW1"	0.11	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"root"	"Of other thoughts, from raven wooed \nO Lady! wan and heartless root"	NA	55	"hrlaura4_1094_8_2.wav"
"1178"	"1153"	"wooed"	"8"	"VoicedFirst"	"voice"	"UW1"	0.4	"UW1"	0.13	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"root"	"Of other thoughts, from raven wooed \nO Lady! wan and heartless root"	NA	69	"hrlaura4_1153_8_2.wav"
"1179"	"1123"	"wooed"	"8"	"VoicedFirst"	"voice"	"UW1"	0.25	"UW1"	0.04	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"root"	"Of other thoughts, from raven wooed \nO Lady! wan and heartless root"	NA	55	"hrlaura4_1123_8_2.wav"
"1180"	"336"	"wooed"	"8"	"VoicedFirst"	"voice"	"UW1"	0.26	"UW1"	0.08	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"root"	"Of other thoughts, from raven wooed \nO Lady! wan and heartless root"	NA	17	"hrlaura4_336_8_2.wav"
"1181"	"1136"	"wooed"	"8"	"VoicedFirst"	"voice"	"UW1"	0.32	"UW1"	0.03	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"root"	"Of other thoughts, from raven wooed \nO Lady! wan and heartless root"	NA	63	"hrlaura4_1136_8_2.wav"
"1182"	"1146"	"wooed"	"8"	"VoicedFirst"	"voice"	"UW1"	0.23	"UW1"	0.09	2	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"root"	"Of other thoughts, from raven wooed \nO Lady! wan and heartless root"	NA	36	"hrlaura4_1146_8_2.wav"
"1183"	"974"	"wooed"	"8"	"VoicedFirst"	"voice"	"UW1"	0.19	"UW1"	0.08	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"root"	"Of other thoughts, from raven wooed \nO Lady! wan and heartless root"	NA	58	"hrlaura4_974_8_2.wav"
"1184"	"1149"	"wooed"	"8"	"VoicedFirst"	"voice"	"UW1"	0.21	"UW1"	0.08	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"root"	"Of other thoughts, from raven wooed \nO Lady! wan and heartless root"	NA	84	"hrlaura4_1149_8_2.wav"
"1185"	"944"	"wooed"	"8"	"VoicedFirst"	"voice"	"UW1"	0.21	"UW1"	0.07	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"root"	"Of other thoughts, from raven wooed \nO Lady! wan and heartless root"	NA	31	"hrlaura4_944_8_2.wav"
"1186"	"970"	"wooed"	"8"	"VoicedFirst"	"voice"	"UW1"	0.26	"UW1"	0.07	5	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"root"	"Of other thoughts, from raven wooed \nO Lady! wan and heartless root"	NA	27	"hrlaura4_970_8_2.wav"
"1187"	"870"	"wooed"	"8"	"VoicedFirst"	"voice"	"UW1"	0.18	"UW1"	0.07	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"root"	"Of other thoughts, from raven wooed \nO Lady! wan and heartless root"	NA	76	"hrlaura4_870_8_2.wav"
"1188"	"990"	"wooed"	"8"	"VoicedFirst"	"voice"	"UW1"	0.28	"UW1"	0.09	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"root"	"Of other thoughts, from raven wooed \nO Lady! wan and heartless root"	NA	66	"hrlaura4_990_8_2.wav"
"1189"	"1139"	"wooed"	"8"	"VoicedFirst"	"voice"	"UW1"	0.23	"UW1"	0.08	3	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"root"	"Of other thoughts, from raven wooed \nO Lady! wan and heartless root"	NA	14	"hrlaura4_1139_8_2.wav"
"1190"	"1134"	"wooed"	"8"	"VoicedFirst"	"voice"	"UW1"	0.22	"UW1"	0.13	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"root"	"Of other thoughts, from raven wooed \nO Lady! wan and heartless root"	NA	22	"hrlaura4_1134_8_2.wav"
"1191"	"1155"	"wooed"	"8"	"VoicedFirst"	"voice"	"UW1"	0.21	"UW1"	0.19	1	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"root"	"Of other thoughts, from raven wooed \nO Lady! wan and heartless root"	NA	23	"hrlaura4_1155_8_2.wav"
"1192"	"602"	"wooed"	"8"	"VoicedFirst"	"voice"	"UW1"	0.2	"UW1"	0.1	4	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	"coronal"	"stop"	"root"	"Of other thoughts, from raven wooed \nO Lady! wan and heartless root"	NA	12	"hrlaura4_602_8_2.wav"
"1193"	"1116"	"writing"	"78"	NA	"good"	"AY1"	0.12	"AY1"	0.14	6	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"inviting"	"Not just simply reading, writing \nMakes a person more inviting"	9	26	"hrlaura4_1116_78_1.wav"
"1194"	"1154"	"writing"	"78"	NA	"good"	"AY1"	0.13	"AY1"	0.17	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"inviting"	"Not just simply reading, writing \nMakes a person more inviting"	9	26	"hrlaura4_1154_78_1.wav"
"1195"	"1133"	"writing"	"78"	NA	"good"	"AY1"	0.12	"AY1"	0.16	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"inviting"	"Not just simply reading, writing \nMakes a person more inviting"	9	72	"hrlaura4_1133_78_1.wav"
"1196"	"930"	"writing"	"78"	NA	"good"	"AY1"	0.08	"AY1"	0.1	7	"Please rate this couplet based on how acceptable you find the rhyme at the end of the line, \n with 1=totally Unacceptable (not a rhyme at all) and 7=totally acceptable (a good rhyme)."	NA	NA	"inviting"	"Not just simply reading, writing \nMakes a person more inviting"	9	81	"hrlaura4_930_78_1.wav"
